;position;squad;minutes;xg_per90;shoots_on_t_x_game;passes_x_game;dribbles_x_game;goals
1341;3;1;3240.0;0.01;0.027777777777777776;2.861111111111111;0.08333333333333333;0.0
1342;3;7;2520.0;0.0;0.030303030303030304;2.6363636363636362;0.30303030303030304;0.0
1343;6;1;2340.0;0.11;0.3448275862068966;3.2413793103448274;0.3793103448275862;3.0
1344;9;7;1.0;0.0;0.0;0.0;0.0;0.0
1345;3;7;1792.0;0.05;0.06896551724137931;2.0344827586206895;0.9310344827586207;0.0
1346;1;7;350.0;0.18;0.14285714285714285;1.8571428571428572;0.14285714285714285;0.0
1347;8;7;2949.0;0.46;1.3714285714285714;3.4857142857142858;2.3142857142857145;22.0
1348;3;3;1053.0;0.0;0.0;4.384615384615385;0.5384615384615384;0.0
1349;3;3;1951.0;0.01;0.08;3.4;0.56;0.0
1351;8;3;179.0;0.06;0.0;1.1428571428571428;0.5714285714285714;0.0
1352;7;4;491.0;0.06;0.375;2.25;0.625;1.0
1353;6;7;1914.0;0.13;0.4;3.16;0.68;3.0
1354;3;6;994.0;0.01;0.16666666666666666;3.5;0.5833333333333334;0.0
1355;9;3;15.0;0.0;0.0;0.0;0.0;0.0
1357;8;3;2509.0;0.08;0.3333333333333333;1.8666666666666667;2.066666666666667;1.0
1358;3;4;776.0;0.08;0.09090909090909091;1.5454545454545454;0.2727272727272727;0.0
1359;9;3;128.0;0.19;0.2857142857142857;0.2857142857142857;0.14285714285714285;0.0
1360;8;3;82.0;0.04;0.0;0.0;0.0;0.0
1361;7;3;129.0;0.12;0.0;0.5;1.5;0.0
1362;7;3;274.0;0.01;0.0;3.75;1.25;0.0
1364;2;3;967.0;0.03;0.14285714285714285;3.4285714285714284;0.21428571428571427;0.0
1365;7;3;1413.0;0.24;1.1363636363636365;2.1363636363636362;0.7272727272727273;7.0
1366;8;3;1021.0;0.18;0.6470588235294118;1.2941176470588236;2.1176470588235294;0.0
1367;7;3;850.0;0.26;0.43333333333333335;0.2;0.43333333333333335;2.0
1368;1;3;1129.0;0.02;0.06666666666666667;2.8;0.8;0.0
1369;2;3;849.0;0.01;0.09090909090909091;2.6363636363636362;0.45454545454545453;0.0
1370;6;3;1658.0;0.02;0.08;2.92;0.76;0.0
1371;9;3;2009.0;0.51;0.8571428571428571;0.4642857142857143;0.32142857142857145;5.0
1372;3;6;416.0;0.0;0.0;1.7142857142857142;0.14285714285714285;0.0
1373;8;3;2834.0;0.3;1.2857142857142858;0.8857142857142857;0.4857142857142857;15.0
1374;7;3;27.0;0.0;0.0;1.0;0.0;0.0
1375;3;3;356.0;0.03;0.0;1.3333333333333333;0.5;0.0
1376;6;7;2.0;0.0;0.0;0.0;0.0;0.0
1377;8;7;449.0;0.34;0.5384615384615384;0.07692307692307693;1.0;0.0
1378;6;7;11.0;0.0;0.0;0.0;0.0;0.0
1379;3;5;27.0;0.0;0.0;1.0;0.0;0.0
1380;3;1;1944.0;0.04;0.16666666666666666;2.2083333333333335;0.2916666666666667;1.0
1381;7;7;786.0;0.1;0.35294117647058826;1.0588235294117647;1.0588235294117647;0.0
1382;7;7;2939.0;0.42;0.7647058823529411;1.4411764705882353;2.1176470588235294;10.0
1383;2;7;1124.0;0.13;0.30434782608695654;0.43478260869565216;0.4782608695652174;0.0
1384;7;7;1033.0;0.2;0.2608695652173913;0.8695652173913043;0.782608695652174;0.0
1385;3;5;411.0;0.12;0.0;0.8888888888888888;0.1111111111111111;0.0
1386;7;7;465.0;0.1;0.2;0.7;0.1;1.0
1387;6;7;2151.0;0.06;0.14814814814814814;4.888888888888889;0.9629629629629629;3.0
1388;3;5;2250.0;0.05;0.2;4.44;0.64;2.0
1389;1;7;463.0;0.04;0.14285714285714285;1.5714285714285714;0.0;0.0
1390;9;7;2071.0;0.32;0.6666666666666666;2.1481481481481484;1.9259259259259258;9.0
1393;8;7;2727.0;0.25;0.8387096774193549;3.838709677419355;0.8387096774193549;6.0
1394;6;7;115.0;0.0;0.0;2.25;0.0;0.0
1395;7;7;201.0;0.25;0.42857142857142855;0.8571428571428571;1.1428571428571428;0.0
1396;3;8;684.0;0.12;0.09090909090909091;1.9090909090909092;0.18181818181818182;1.0
1397;1;7;8.0;0.0;0.0;1.0;0.0;0.0
1398;3;7;2457.0;0.07;0.17857142857142858;2.5;0.14285714285714285;1.0
1399;6;7;2296.0;0.07;0.13333333333333333;2.3;1.0333333333333334;2.0
1400;3;6;1057.0;0.02;0.11764705882352941;3.411764705882353;0.058823529411764705;1.0
1401;1;6;144.0;0.0;0.0;1.1666666666666667;0.16666666666666666;0.0
1402;6;6;2039.0;0.03;0.14285714285714285;4.928571428571429;0.39285714285714285;1.0
1403;6;7;2236.0;0.09;0.12903225806451613;3.5483870967741935;0.3548387096774194;0.0
1404;3;5;1141.0;0.02;0.07142857142857142;2.357142857142857;0.35714285714285715;0.0
1405;5;6;1610.0;0.12;0.4827586206896552;1.6551724137931034;0.5172413793103449;2.0
1406;3;6;1564.0;0.05;0.19047619047619047;3.0476190476190474;0.5714285714285714;1.0
1407;3;6;157.0;0.03;0.0;5.0;0.5;0.0
1408;9;6;1503.0;0.48;0.75;0.21428571428571427;0.32142857142857145;10.0
1410;6;7;360.0;0.05;0.05555555555555555;1.6666666666666667;0.4444444444444444;0.0
1411;6;6;684.0;0.04;0.23809523809523808;1.8095238095238095;0.23809523809523808;0.0
1412;7;6;3024.0;0.12;0.2222222222222222;3.361111111111111;0.75;4.0
1413;6;6;1087.0;0.07;0.1111111111111111;3.611111111111111;0.4444444444444444;1.0
1414;3;5;2227.0;0.05;0.18518518518518517;3.4444444444444446;0.2962962962962963;3.0
1415;3;6;3005.0;0.07;0.17647058823529413;4.088235294117647;0.7058823529411765;1.0
1416;1;3;621.0;0.04;0.1;1.4;0.1;0.0
1417;9;6;940.0;0.39;0.4166666666666667;0.4166666666666667;0.625;2.0
1418;9;6;2830.0;0.12;1.1142857142857143;2.942857142857143;2.3142857142857145;6.0
1419;6;6;6.0;0.0;0.0;0.0;0.0;0.0
1420;3;5;2416.0;0.03;0.13793103448275862;5.0;0.6896551724137931;2.0
1421;8;5;1470.0;0.34;0.4782608695652174;0.391304347826087;0.782608695652174;8.0
1423;8;5;85.0;0.46;0.2;0.2;0.0;0.0
1424;8;5;426.0;0.42;0.4;0.2;0.13333333333333333;4.0
1425;8;5;851.0;0.21;0.18181818181818182;0.4090909090909091;0.5;2.0
1426;6;5;3060.0;0.16;0.14705882352941177;6.176470588235294;0.8235294117647058;7.0
1427;8;5;987.0;0.17;0.2692307692307692;1.1923076923076923;0.9615384615384616;2.0
1428;3;2;270.0;0.06;0.0;1.0;0.0;0.0
1429;3;6;2020.0;0.02;0.12;1.52;0.08;1.0
1430;3;5;1919.0;0.01;0.09090909090909091;2.727272727272727;1.2727272727272727;1.0
1431;3;6;2424.0;0.01;0.06666666666666667;2.5;0.3;1.0
1432;7;5;2377.0;0.16;0.43333333333333335;3.7;2.066666666666667;2.0
1433;8;5;2532.0;0.35;0.8421052631578947;1.0526315789473684;1.2105263157894737;15.0
1434;8;5;74.0;0.2;2.0;1.0;4.0;0.0
1435;7;5;31.0;0.39;0.3333333333333333;0.3333333333333333;0.6666666666666666;1.0
1436;6;1;715.0;0.12;0.36363636363636365;3.1818181818181817;0.0;2.0
1437;7;4;227.0;0.0;0.0;2.0;0.0;0.0
1438;2;5;722.0;0.03;0.09090909090909091;3.4545454545454546;0.18181818181818182;0.0
1439;8;5;25.0;0.0;0.0;0.0;0.3333333333333333;0.0
1440;3;7;2782.0;0.03;0.11764705882352941;2.9705882352941178;0.3235294117647059;2.0
1441;7;5;16.0;0.0;0.0;0.0;87.0;0.0
1442;3;5;280.0;0.0;0.0;3.0;0.25;0.0
1443;3;5;2153.0;0.03;0.3333333333333333;3.814814814814815;0.5925925925925926;2.0
1445;9;5;304.0;0.56;1.2;0.4;0.8;2.0
1446;6;1;997.0;0.03;0.16666666666666666;2.4166666666666665;0.5;0.0
1447;3;5;1248.0;0.03;0.05;1.9;0.6;1.0
1448;2;1;1920.0;0.08;0.19230769230769232;3.6153846153846154;0.7307692307692307;0.0
1449;1;4;2459.0;0.03;0.16129032258064516;2.903225806451613;0.6129032258064516;0.0
1450;7;4;271.0;0.22;0.0;1.0;0.2;0.0
1451;9;4;934.0;0.31;0.25;0.3333333333333333;0.25;2.0
1452;3;1;1427.0;0.03;0.16666666666666666;1.3333333333333333;0.1111111111111111;1.0
1453;3;5;1173.0;0.02;0.07142857142857142;1.4285714285714286;0.6428571428571429;0.0
1454;8;4;880.0;0.12;0.5294117647058824;1.2941176470588236;0.6470588235294118;1.0
1455;6;4;3064.0;0.04;0.2972972972972973;4.945945945945946;0.5945945945945946;1.0
1457;8;4;2094.0;0.31;0.5526315789473685;0.6842105263157895;0.7631578947368421;8.0
1458;6;4;1520.0;0.09;0.36;2.24;0.2;1.0
1459;3;4;2791.0;0.04;0.12121212121212122;5.121212121212121;0.8181818181818182;0.0
1460;8;4;1286.0;0.22;0.3448275862068966;0.3793103448275862;0.4482758620689655;1.0
1461;6;4;201.0;0.02;0.3333333333333333;1.6666666666666667;1.0;0.0
1462;6;4;806.0;0.09;0.06666666666666667;1.5333333333333334;0.13333333333333333;0.0
1463;6;4;171.0;0.0;0.0;0.0;0.3333333333333333;0.0
1464;1;4;1882.0;0.09;0.2727272727272727;2.409090909090909;1.1818181818181819;3.0
1465;6;4;1542.0;0.11;0.6071428571428571;1.6428571428571428;0.75;1.0
1466;6;4;985.0;0.15;0.25;2.4375;0.75;1.0
1467;9;4;2194.0;0.48;1.1818181818181819;0.8484848484848485;0.6363636363636364;10.0
1468;6;4;3048.0;0.05;0.2857142857142857;3.8;0.6285714285714286;4.0
1469;3;4;208.0;0.03;0.0;1.6666666666666667;0.0;0.0
1470;3;4;2850.0;0.01;0.029411764705882353;2.0;0.17647058823529413;0.0
1471;7;4;727.0;0.14;0.4375;0.5625;0.3125;3.0
1472;3;6;150.0;0.0;0.0;4.5;0.0;0.0
1473;9;4;341.0;0.09;0.375;0.625;0.125;1.0
1474;3;5;786.0;0.02;0.09090909090909091;2.3636363636363638;0.2727272727272727;1.0
1476;7;4;96.0;0.11;0.0;0.6;0.4;0.0
1477;8;4;646.0;0.16;0.15;0.8;1.45;0.0
1478;6;4;17.0;0.0;0.0;2.0;0.0;0.0
1479;3;5;688.0;0.1;0.125;4.5;0.25;0.0
1480;7;4;1415.0;0.08;0.15384615384615385;0.6923076923076923;0.4230769230769231;0.0
1481;8;4;89.0;0.03;0.3333333333333333;0.0;0.3333333333333333;0.0
1482;7;7;110.0;0.02;0.0;1.8;0.0;0.0
1483;3;4;90.0;0.0;0.0;3.0;0.0;0.0
1484;4;4;2657.0;0.07;0.30303030303030304;3.1515151515151514;0.7878787878787878;2.0
1485;6;6;1856.0;0.05;0.24;3.92;0.52;2.0
1486;9;4;1148.0;0.31;0.5;0.3888888888888889;0.8333333333333334;3.0
1487;8;4;466.0;0.31;0.38461538461538464;0.7692307692307693;0.46153846153846156;1.0
1488;3;4;1530.0;0.04;0.11764705882352941;2.411764705882353;0.0;2.0
1489;7;2;1355.0;0.05;0.23809523809523808;1.2380952380952381;0.42857142857142855;1.0
1490;9;4;3032.0;0.47;0.6944444444444444;0.9444444444444444;0.6111111111111112;12.0
1491;7;4;2582.0;0.17;0.4444444444444444;2.0277777777777777;0.4722222222222222;5.0
1492;6;4;2809.0;0.05;0.3611111111111111;4.166666666666667;1.2222222222222223;1.0
1493;3;3;1392.0;0.0;0.0;1.2352941176470589;0.11764705882352941;0.0
1494;1;8;592.0;0.04;0.09090909090909091;1.8181818181818181;0.0;0.0
1495;6;1;811.0;0.13;0.3;3.1;0.7;1.0
1496;9;8;3238.0;0.26;0.8421052631578947;1.631578947368421;0.6578947368421053;10.0
1497;3;3;1638.0;0.15;0.45;1.6;0.35;2.0
1498;6;8;655.0;0.02;0.16666666666666666;3.3333333333333335;0.16666666666666666;1.0
1499;3;8;985.0;0.04;0.36363636363636365;6.818181818181818;1.0;2.0
1500;9;8;64.0;0.17;0.25;0.25;4.25;0.0
1501;3;8;3125.0;0.01;0.05714285714285714;3.5428571428571427;0.8285714285714286;0.0
1502;9;8;3090.0;0.41;1.6756756756756757;2.810810810810811;1.7027027027027026;8.0
1503;6;8;2650.0;0.07;0.09090909090909091;13.393939393939394;0.3939393939393939;2.0
1504;3;4;1531.0;0.03;0.05263157894736842;0.9473684210526315;0.3157894736842105;0.0
1505;3;8;641.0;0.01;0.15384615384615385;1.6153846153846154;0.3076923076923077;0.0
1506;9;8;3002.0;0.47;1.131578947368421;1.1842105263157894;1.236842105263158;18.0
1507;8;8;448.0;0.84;0.9333333333333333;0.26666666666666666;0.13333333333333333;5.0
1508;8;8;96.0;0.28;0.14285714285714285;0.2857142857142857;0.7142857142857143;0.0
1510;6;5;1574.0;0.08;0.21428571428571427;1.7142857142857142;0.42857142857142855;1.0
1511;3;8;2087.0;0.01;0.08;4.64;0.72;2.0
1513;4;4;1727.0;0.02;0.047619047619047616;2.6666666666666665;0.47619047619047616;1.0
1514;8;5;139.0;0.1;0.0;0.0;2.25;0.0
1515;7;5;1784.0;0.17;0.4642857142857143;0.6428571428571429;0.8214285714285714;2.0
1516;3;4;2855.0;0.04;0.21875;1.21875;0.21875;3.0
1518;6;4;1092.0;0.09;0.25;3.3125;0.75;0.0
1519;3;5;1602.0;0.01;0.05;2.6;0.0;0.0
1521;3;5;98.0;0.02;0.0;2.5;0.5;0.0
1522;9;5;1958.0;0.39;0.6285714285714286;0.5428571428571428;0.2571428571428571;6.0
1523;6;5;1374.0;0.06;0.34615384615384615;1.3846153846153846;0.23076923076923078;1.0
1524;9;5;1712.0;0.34;0.5666666666666667;1.4;0.3333333333333333;4.0
1525;7;5;1023.0;0.18;0.38461538461538464;1.3076923076923077;1.6923076923076923;2.0
1526;3;8;45.0;0.0;0.0;4.0;0.0;0.0
1527;3;5;557.0;0.0;0.0;2.0;0.125;0.0
1528;3;5;1758.0;0.0;0.0;1.619047619047619;0.3333333333333333;0.0
1529;3;2;2301.0;0.08;0.07407407407407407;1.9259259259259258;0.14814814814814814;0.0
1530;7;5;2387.0;0.07;0.2903225806451613;2.3225806451612905;0.5161290322580645;1.0
1531;8;5;1148.0;0.13;0.28;0.44;1.0;1.0
1532;7;5;2492.0;0.23;0.5833333333333334;1.3055555555555556;1.0833333333333333;8.0
1533;7;5;2804.0;0.1;0.5142857142857142;1.542857142857143;0.6857142857142857;3.0
1534;6;5;83.0;0.02;1.0;0.0;0.0;1.0
1535;7;1;1196.0;0.27;0.625;2.1875;1.0625;6.0
1536;9;5;132.0;0.0;0.0;0.25;1.25;0.0
1537;3;5;2845.0;0.01;0.0;1.588235294117647;0.6470588235294118;0.0
1538;9;4;2272.0;0.62;1.6428571428571428;2.5;0.9642857142857143;18.0
1540;3;4;897.0;0.01;0.07692307692307693;3.3846153846153846;1.7692307692307692;0.0
1542;3;4;617.0;0.0;0.0;5.0;1.5714285714285714;0.0
1543;6;2;764.0;0.02;0.125;1.4375;0.3125;0.0
1544;3;5;2065.0;0.02;0.08;2.84;0.04;0.0
1545;8;4;90.0;0.02;1.0;7.0;2.0;0.0
1546;3;4;1173.0;0.02;0.13333333333333333;3.533333333333333;0.6666666666666666;0.0
1547;6;8;236.0;0.12;0.1;3.7;0.0;0.0
1548;8;4;106.0;0.04;0.0;0.7142857142857143;0.42857142857142855;0.0
1549;3;6;135.0;0.0;0.0;4.0;0.0;0.0
1550;8;4;246.0;0.05;0.2;0.8;2.2;0.0
1551;6;1;411.0;0.32;0.18181818181818182;2.5454545454545454;0.6363636363636364;0.0
1552;9;4;48.0;0.0;0.0;0.5;0.0;0.0
1553;3;3;2136.0;0.03;0.04;2.16;0.84;1.0
1554;6;4;964.0;0.01;0.0;5.0;0.14285714285714285;0.0
1555;6;4;1.0;0.0;0.0;1.0;0.0;0.0
1556;9;4;257.0;0.0;0.0;0.375;0.5;0.0
1557;8;4;2253.0;0.11;0.5333333333333333;0.8;0.0;3.0
1558;3;2;33.0;0.0;0.0;0.5;0.0;0.0
1559;7;4;399.0;0.14;1.0;5.8;1.0;0.0
1560;3;4;2415.0;0.01;0.034482758620689655;2.6206896551724137;0.41379310344827586;0.0
1561;8;4;870.0;0.3;0.2692307692307692;0.46153846153846156;1.1153846153846154;3.0
1562;6;3;2703.0;0.01;0.030303030303030304;4.181818181818182;1.0606060606060606;0.0
1563;3;8;2065.0;0.06;0.24;5.56;0.8;1.0
1565;3;8;1715.0;0.03;0.13636363636363635;2.772727272727273;0.5454545454545454;2.0
1566;9;8;2581.0;0.8;1.53125;0.4375;0.46875;28.0
1567;9;8;2108.0;0.5;1.3;2.2333333333333334;1.3;11.0
1568;6;8;606.0;0.0;0.0;5.1;2.4;0.0
1569;7;8;1702.0;0.17;0.3333333333333333;3.1;1.2666666666666666;4.0
1570;9;8;5.0;0.0;0.0;0.0;76.0;0.0
1571;3;2;1747.0;0.07;0.15;1.7;0.05;1.0
1572;3;8;1705.0;0.09;0.2;2.5;0.65;2.0
1573;6;4;372.0;0.17;0.14285714285714285;2.142857142857143;0.42857142857142855;0.0
1574;3;1;893.0;0.02;0.08333333333333333;2.0833333333333335;0.5833333333333334;0.0
1575;2;4;797.0;0.09;0.21052631578947367;1.263157894736842;0.8421052631578947;0.0
1576;9;8;2095.0;0.62;1.1851851851851851;1.3333333333333333;2.4074074074074074;13.0
1577;3;8;1577.0;0.07;0.20833333333333334;2.4583333333333335;0.6666666666666666;4.0
1578;6;8;1155.0;0.04;0.15789473684210525;7.631578947368421;0.2631578947368421;1.0
1579;9;8;76.0;1.48;0.4;0.4;0.8;1.0
1580;8;8;1797.0;0.78;1.9;6.5;5.9;19.0
1581;8;8;633.0;0.52;0.7;1.3;0.55;4.0
1582;7;8;1346.0;0.17;0.4;3.92;0.96;4.0
1583;6;2;1395.0;0.1;0.17391304347826086;3.1739130434782608;0.391304347826087;0.0
1584;3;3;1406.0;0.03;0.15789473684210525;0.47368421052631576;0.21052631578947367;0.0
1586;6;1;1835.0;0.08;0.13636363636363635;3.909090909090909;0.5454545454545454;1.0
1587;9;8;124.0;0.41;0.6666666666666666;0.3333333333333333;0.0;0.0
1588;9;8;1266.0;0.5;0.64;0.48;1.44;9.0
1589;3;8;1350.0;0.04;0.2222222222222222;3.0555555555555554;0.7222222222222222;1.0
1590;7;8;1611.0;0.15;0.5357142857142857;1.9642857142857142;2.8214285714285716;4.0
1591;3;6;1039.0;0.04;0.14285714285714285;1.1428571428571428;0.07142857142857142;0.0
1592;6;8;2284.0;0.02;0.13333333333333333;6.4;0.5666666666666667;0.0
1593;7;8;1370.0;0.25;0.38095238095238093;1.6666666666666667;1.6666666666666667;2.0
1595;3;8;1178.0;0.11;0.5333333333333333;1.8;0.8666666666666667;2.0
1596;1;8;1289.0;0.05;0.047619047619047616;3.5714285714285716;0.14285714285714285;0.0
1597;6;4;162.0;0.0;0.0;1.25;1.75;0.0
1598;6;4;488.0;0.08;0.6363636363636364;0.7272727272727273;1.1818181818181819;2.0
1599;6;1;2219.0;0.01;0.07407407407407407;3.4814814814814814;0.6666666666666666;1.0
1600;3;1;1772.0;0.02;0.15;1.25;0.1;0.0
1601;3;7;77.0;0.0;0.0;0.6666666666666666;0.0;0.0
1602;6;6;2601.0;0.12;0.5454545454545454;3.4545454545454546;1.0303030303030303;5.0
1603;7;8;574.0;0.36;0.5454545454545454;1.1818181818181819;0.36363636363636365;5.0
1605;1;3;2240.0;0.03;0.2413793103448276;2.4482758620689653;0.27586206896551724;1.0
1606;9;8;1664.0;0.38;0.4666666666666667;0.8;1.1333333333333333;4.0
1607;6;6;951.0;0.06;0.13636363636363635;1.9090909090909092;0.6363636363636364;1.0
1608;3;8;82.0;0.0;0.0;0.5;0.0;0.0
1609;3;4;2920.0;0.1;0.15151515151515152;2.9696969696969697;0.24242424242424243;1.0
1610;9;8;2494.0;0.52;1.21875;0.53125;1.34375;13.0
1611;8;8;1845.0;0.24;0.6875;2.90625;0.6875;6.0
1612;8;8;1794.0;0.58;1.1538461538461537;1.1538461538461537;1.3076923076923077;16.0
1613;9;8;2149.0;0.44;0.46875;1.3125;1.03125;5.0
1614;6;8;2589.0;0.1;0.4;4.933333333333334;0.5;5.0
1616;7;4;2001.0;0.09;0.3333333333333333;1.5555555555555556;1.1851851851851851;1.0
1617;3;8;758.0;0.06;0.4444444444444444;2.4444444444444446;2.5555555555555554;2.0
1618;3;8;962.0;0.04;0.15384615384615385;2.0;1.3076923076923077;0.0
1619;7;8;1766.0;0.25;0.6333333333333333;4.933333333333334;1.7333333333333334;7.0
1620;7;4;953.0;0.07;0.35294117647058826;1.9411764705882353;0.058823529411764705;2.0
1621;6;8;554.0;0.04;0.0;3.5384615384615383;0.23076923076923078;0.0
1622;3;8;2262.0;0.06;0.32142857142857145;5.357142857142857;0.0;2.0
1623;9;8;349.0;0.92;0.7142857142857143;0.2857142857142857;0.5;3.0
1625;3;4;321.0;0.01;0.2;3.2;0.2;0.0
1626;9;8;2288.0;0.95;2.6296296296296298;1.2222222222222223;1.1481481481481481;26.0
1627;3;7;546.0;0.02;0.0;2.7142857142857144;0.0;0.0
1628;3;7;3060.0;0.05;0.17647058823529413;2.764705882352941;0.20588235294117646;1.0
1629;7;8;1688.0;0.22;0.48484848484848486;1.0606060606060606;1.0303030303030303;4.0
1631;9;7;238.0;0.47;0.18181818181818182;0.09090909090909091;0.2727272727272727;0.0
1633;8;7;188.0;0.9;0.2727272727272727;0.18181818181818182;0.18181818181818182;1.0
1634;7;7;1934.0;0.19;0.4444444444444444;2.75;1.0;4.0
1635;3;6;2462.0;0.05;0.07142857142857142;1.5357142857142858;0.17857142857142858;1.0
1636;3;7;76.0;0.0;0.0;2.5;0.0;0.0
1637;6;6;268.0;0.05;0.0;1.1428571428571428;0.2857142857142857;0.0
1638;6;7;3163.0;0.09;0.3333333333333333;7.555555555555555;0.6666666666666666;7.0
1639;8;7;1566.0;0.33;0.4642857142857143;1.3928571428571428;1.9285714285714286;3.0
1640;9;7;2763.0;0.37;0.7941176470588235;1.2941176470588236;0.6764705882352942;15.0
1641;8;7;1489.0;0.33;0.5;0.5666666666666667;0.2;8.0
1642;3;7;1526.0;0.01;0.058823529411764705;3.0;0.35294117647058826;0.0
1643;4;6;408.0;0.01;0.0;0.8333333333333334;0.16666666666666666;0.0
1644;3;7;3.0;0.0;0.0;1.0;0.0;0.0
1645;3;5;57.0;0.0;0.0;5.0;0.0;0.0
1646;3;6;2210.0;0.02;0.07142857142857142;2.2142857142857144;0.14285714285714285;0.0
1647;3;6;438.0;0.17;0.16666666666666666;1.5;0.0;1.0
1648;3;7;2920.0;0.02;0.14285714285714285;1.8285714285714285;0.8857142857142857;0.0
1649;8;7;2767.0;0.27;0.8857142857142857;1.2;1.0571428571428572;12.0
1650;7;5;994.0;0.04;0.09090909090909091;1.0909090909090908;0.45454545454545453;1.0
1651;6;6;1017.0;0.14;0.15;1.65;0.15;0.0
1652;3;7;1638.0;0.02;0.15;3.1;0.4;1.0
1653;8;7;393.0;0.39;0.23076923076923078;1.0769230769230769;1.1538461538461537;1.0
1654;6;7;1589.0;0.03;0.12;2.56;0.28;1.0
1655;6;7;72.0;0.02;0.0;11.0;19.0;0.0
1656;6;5;747.0;0.13;0.14285714285714285;1.1428571428571428;0.5;0.0
1657;6;3;1176.0;0.08;0.3157894736842105;2.526315789473684;0.5789473684210527;0.0
1658;3;5;1159.0;0.0;0.0;4.529411764705882;0.7058823529411765;0.0
1659;3;5;2342.0;0.03;0.13793103448275862;2.5172413793103448;0.6896551724137931;0.0
1660;6;8;171.0;0.06;0.0;0.7777777777777778;0.1111111111111111;0.0
1661;7;5;358.0;0.1;0.36363636363636365;0.09090909090909091;0.09090909090909091;1.0
1662;3;5;681.0;0.0;0.0;2.9166666666666665;0.0;0.0
1664;4;5;223.0;0.0;0.0;1.0;0.4;0.0
1665;3;5;600.0;0.02;0.1111111111111111;1.8888888888888888;0.5555555555555556;0.0
1666;3;5;2053.0;0.03;0.07692307692307693;2.730769230769231;0.2692307692307692;2.0
1667;7;5;425.0;0.09;0.3;1.4;0.5;1.0
1668;8;5;1456.0;0.26;0.4583333333333333;0.9583333333333334;0.3333333333333333;5.0
1669;6;5;1173.0;0.06;0.11764705882352941;2.4705882352941178;0.6470588235294118;0.0
1670;8;5;1920.0;0.39;0.8333333333333334;2.0;0.875;9.0
1672;7;5;961.0;0.08;0.21052631578947367;0.6842105263157895;0.47368421052631576;0.0
1673;3;5;1857.0;0.02;0.0;1.9545454545454546;0.2727272727272727;0.0
1674;3;4;2027.0;0.02;0.21739130434782608;2.3043478260869565;0.0;0.0
1675;9;5;779.0;0.58;0.38461538461538464;0.5384615384615384;0.23076923076923078;2.0
1676;5;5;115.0;1.02;0.16666666666666666;0.0;0.0;1.0
1677;3;5;2637.0;0.01;0.06666666666666667;4.166666666666667;0.5666666666666667;0.0
1678;4;5;989.0;0.05;0.13333333333333333;2.3333333333333335;0.26666666666666666;0.0
1680;9;7;31.0;1.61;0.0;0.0;0.0;0.0
1681;3;4;1725.0;0.04;0.045454545454545456;2.6818181818181817;0.22727272727272727;0.0
1682;6;7;1829.0;0.04;0.09090909090909091;7.136363636363637;0.18181818181818182;1.0
1683;8;7;485.0;0.55;0.26666666666666666;0.4666666666666667;0.6;1.0
1684;3;3;233.0;0.0;0.0;2.0;0.0;0.0
1685;3;7;2387.0;0.15;0.21875;3.9375;0.65625;1.0
1686;6;1;1048.0;0.09;0.21428571428571427;2.4285714285714284;1.2857142857142858;0.0
1687;6;7;1096.0;0.07;0.125;6.3125;1.0;0.0
1688;3;5;1829.0;0.01;0.043478260869565216;1.6521739130434783;0.08695652173913043;0.0
1689;3;7;81.0;0.02;1.0;5.0;2.0;0.0
1690;3;7;3060.0;0.08;0.37142857142857144;3.742857142857143;1.2857142857142858;2.0
1691;3;5;995.0;0.02;0.07692307692307693;2.923076923076923;0.07692307692307693;1.0
1692;6;7;2613.0;0.13;0.45161290322580644;4.161290322580645;1.6774193548387097;4.0
1693;6;4;745.0;0.04;0.10526315789473684;0.9473684210526315;0.10526315789473684;0.0
1694;3;7;1155.0;0.04;0.16666666666666666;2.7777777777777777;1.0;0.0
1695;8;7;1609.0;0.31;0.44;2.28;2.4;5.0
1696;9;7;992.0;0.3;0.5;0.6363636363636364;0.9090909090909091;2.0
1697;9;7;2155.0;0.38;0.696969696969697;1.2727272727272727;1.1818181818181819;7.0
1698;3;7;112.0;0.04;0.5;1.5;0.0;0.0
1699;6;1;1632.0;0.07;0.2692307692307692;1.0769230769230769;0.6538461538461539;2.0
1700;9;7;1.0;0.0;0.0;0.0;1.0;0.0
1701;9;7;1249.0;0.33;0.6538461538461539;0.5;0.6538461538461539;7.0
1702;8;4;2571.0;0.32;0.6470588235294118;1.8529411764705883;1.1470588235294117;7.0
1703;7;4;2259.0;0.31;0.8846153846153846;5.0;1.8076923076923077;7.0
1704;7;4;1237.0;0.05;0.08;2.4;0.68;1.0
1705;3;4;1314.0;0.22;0.4666666666666667;2.1333333333333333;0.3333333333333333;4.0
1706;6;4;1345.0;0.06;0.12;2.96;0.52;1.0
1707;8;4;1847.0;0.39;0.6206896551724138;0.8275862068965517;0.5862068965517241;5.0
1708;7;4;545.0;0.15;0.42857142857142855;2.0714285714285716;0.7142857142857143;3.0
1709;1;4;1422.0;0.01;0.09523809523809523;2.1904761904761907;1.0;0.0
1710;3;4;1796.0;0.03;0.0;3.347826086956522;0.8695652173913043;0.0
1711;3;4;488.0;0.01;0.14285714285714285;3.142857142857143;0.0;0.0
1712;6;4;1479.0;0.01;0.0;7.294117647058823;0.29411764705882354;0.0
